employerJobCount,date,country,maskedEmployerName,employerAccountDateCreated,advtype,avgoverallcompanyrating,jobagedays,jobdatecreated,descriptionLengthChars,candStatusReviewedCount,supervisingJob,licenseRequiredJob,noEducationRequirementsJob,highSchoolEducationRequirementsJob,higherEducationRequirementsJob,applies,clicks,yearWeekOfYear,advDateCreatedDate,employeecount,normtitle,employerIndustry,normtitlecategory,admin1,city,jobHash 
b'75',b'2017-12-11',b'US',b'Company1219770712172',b'20151106',b'Direct Employer',b'42',b'4',b'20171207',b'2622',b'5',b'0',b'0',b'1',b'0',b'0',b'8',b'43',b'201750',b'2015-11-06',b'150-249',b'liaison',b'Accounting/Consulting',b'service',b'MN',b'Wadena',b'Company121977071217275\n'
b'543',b'2017-10-23',b'US',b'Company420906795184',b'20140730',b'Staffing Agency',b'0',b'29',b'20170924',b'350',b'2',b'0',b'0',b'0',b'0',b'0',b'30',b'131',b'201743',b'2014-07-30',b'1000+',b'junior business consultant',b'Staffing Firm (General)',b'management',b'MS',b'Olive Branch',b'Company420906795184543\n'
b'1',b'2017-07-30',b'US',b'Company1709397003748',b'20160727',b'none',b'0',b'26',b'20170704',b'217',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201730',b'2016-07-27',b'1-49',b'installer',b'Advertising/Marketing',b'install',b'GA',b'Rydal',b'Company17093970037481\n'
b'8',b'2017-07-14',b'US',b'Company944892806115',b'20160726',b'Direct Employer',b'0',b'85',b'20170420',b'487',b'0',b'0',b'0',b'0',b'0',b'0',b'8',b'43',b'201728',b'2016-07-26',b'1000+',b'custodian',b'Staffing Firm (General)',b'sanitation',b'PA',b'Downingtown',b'Company9448928061158\n'
b'5',b'2017-08-17',b'US',b'Company60129551494',b'20170710',b'Direct Employer',b'40',b'17',b'20170731',b'1171',b'4',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201733',b'2017-07-10',b'50-149',b'maintenance planner',b'Media/Newspaper',b'management',b'TX',b'Dallas',b'Company601295514945\n'
b'1',b'2018-01-27',b'US',b'Company1039382099877',b'20170928',b'Direct Employer',b'0',b'23',b'20180104',b'2520',b'2',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'20184',b'2017-09-28',b'150-249',b'payroll associate',b'Manufacturing',b'accounting',b'PA',b'Elysburg',b'Company10393820998771\n'
b'14',b'2017-12-27',b'US',b'Company206158437746',b'20120826',b'Direct Employer',b'0',b'7',b'20171220',b'2078',b'1',b'0',b'0',b'0',b'0',b'0',b'20',b'91',b'201752',b'2012-08-26',b'250-499',b'account manager',b'Hospitality/Travel',b'sales',b'FL',b'Tallahassee',b'Company20615843774614\n'
b'64',b'2017-10-21',b'US',b'Company1632087576146',b'20160121',b'Direct Employer',b'35',b'8',b'20171013',b'557',b'6',b'0',b'0',b'0',b'0',b'0',b'8',b'43',b'201742',b'2016-01-21',b'1-49',b'nursing assistant',b'Health Care/Medical',b'mednurse',b'NC',b'Kings Mountain',b'Company163208757614664\n'
b'1',b'2017-07-03',b'US',b'Company841813590607',b'20170406',b'Staffing Agency',b'0',b'87',b'20170407',b'743',b'4',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201727',b'2017-04-06',b'50-149',b'truck driver',b'Financial Services/Banking',b'driver',b'GA',b'Atlanta',b'Company8418135906071\n'
b'2',b'2017-07-04',b'US',b'Company420906805804',b'20170328',b'none',b'0',b'25',b'20170609',b'1304',b'2',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201727',b'2017-03-28',b'750-999',b'cleaner',b'Work at Home',b'sanitation',b'TX',b'Adkins',b'Company4209068058042\n'
b'1',b'2017-08-13',b'US',b'Company51539620150',b'20170520',b'none',b'0',b'85',b'20170520',b'269',b'3',b'0',b'0',b'0',b'0',b'0',b'8',b'43',b'201732',b'2017-05-20',b'1-49',b'equipment manager',b'Accounting/Consulting',b'management',b'NY',b'Sag Harbor',b'Company515396201501\n'
b'43',b'2017-12-11',b'US',b'Company137438956949',b'20170105',b'none',b'0',b'54',b'20171018',b'567',b'2',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201750',b'2017-01-05',b'1-49',b'customer service supervisor',b'Other',b'customer',b'MN',b'Gaylord',b'Company13743895694943\n'
b'8',b'2018-01-15',b'US',b'Company1116691504954',b'20170627',b'Direct Employer',b'0',b'27',b'20171219',b'1091',b'3',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'20183',b'2017-06-27',b'750-999',b'used car manager',b'Defense/Security',b'sales',b'AZ',b'Tucson',b'Company11166915049548\n'
b'171',b'2017-12-07',b'US',b'Company1013612294007',b'20171006',b'Direct Employer',b'31',b'48',b'20171020',b'3304',b'1',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201749',b'2017-10-06',b'1000+',b'statistician',b'Health Care/Medical',b'math',b'MN',b'Minneapolis',b'Company1013612294007171\n'
b'9',b'2017-10-31',b'US',b'Company1382979480164',b'20170627',b'Direct Employer',b'0',b'48',b'20170913',b'601',b'1',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201744',b'2017-06-27',b'750-999',b'progressive care nurse',b'Beauty/Wellness',b'mednurse',b'WA',b'Tri-Cities',b'Company13829794801649\n'
b'57',b'2017-07-03',b'US',b'Company687194767904',b'20150608',b'Direct Employer',b'0',b'0',b'20170703',b'1590',b'2',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201727',b'2015-06-08',b'50-149',b'community organizer',b'Construction/Engineering',b'arts',b'CA',b'San Rafael',b'Company68719476790457\n'
b'4',b'2017-07-22',b'US',b'Company300647721274',b'20160901',b'none',b'0',b'5',b'20170717',b'692',b'2',b'0',b'0',b'0',b'0',b'0',b'17',b'79',b'201729',b'2016-09-01',b'1-49',b'door to door sales person',b'Education',b'sales',b'SC',b'Columbia',b'Company3006477212744\n'
b'22',b'2018-01-11',b'US',b'Company1365799601172',b'20140110',b'Direct Employer',b'35',b'30',b'20171212',b'3957',b'1',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'20182',b'2014-01-10',b'750-999',b'supervisor',b'Hospitality/Travel',b'management',b'FL',b'Tampa',b'Company136579960117222\n'
b'22',b'2017-10-04',b'US',b'Company1425929143073',b'20161017',b'none',b'0',b'85',b'20170711',b'792',b'1',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201740',b'2016-10-17',b'250-499',b'canvassing manager',b'Technology/Information',b'sales',b'OH',b'Finneytown',b'Company142592914307322\n'
b'1',b'2018-01-07',b'US',b'Company807453853546',b'20171130',b'Direct Employer',b'43',b'38',b'20171130',b'1438',b'0',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'20181',b'2017-11-30',b'250-499',b'entry level software engineer',b'Non-Profit/Association',b'techsoftware',b'MI',b'Marquette',b'Company8074538535461\n'
b'34462',b'2018-01-13',b'US',b'Company695784701963',b'20120727',b'Staffing Agency',b'0',b'57',b'20171117',b'1122',b'2',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'20182',b'2012-07-27',b'250-499',b'telephone interviewer',b'Health Care/Medical',b'admin',b'IA',b'Oskaloosa',b'Company69578470196334462\n'
b'1',b'2017-10-30',b'US',b'Company386547056751',b'20171013',b'none',b'36',b'17',b'20171013',b'283',b'0',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201744',b'2017-10-13',b'1-49',b'desk assistant',b'Agriculture',b'admin',b'NY',b'Seneca Falls',b'Company3865470567511\n'
b'128',b'2017-12-05',b'US',b'Company558345749178',b'20160309',b'Direct Employer',b'0',b'57',b'20171009',b'929',b'1',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201749',b'2016-03-09',b'50-149',b'fish hatchery specialist',b'Automotive',b'agriculture',b'VA',b'Fort Eustis',b'Company558345749178128\n'
b'817',b'2017-09-09',b'US',b'Company1597727834191',b'20130329',b'Staffing Agency',b'0',b'22',b'20170818',b'298',b'2',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201736',b'2013-03-29',b'250-499',b'general foreman',b'Education',b'management',b'OH',b'Bedford',b'Company1597727834191817\n'
b'167',b'2017-07-30',b'US',b'Company1597727834371',b'20151217',b'none',b'0',b'3',b'20170727',b'4725',b'0',b'0',b'0',b'0',b'0',b'0',b'13',b'63',b'201730',b'2015-12-17',b'250-499',b'caterer',b'Accounting/Consulting',b'food',b'MO',b'Warsaw',b'Company1597727834371167\n'
b'160',b'2017-10-21',b'US',b'Company1640677507099',b'20150527',b'Staffing Agency',b'0',b'29',b'20170922',b'1883',b'2',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201742',b'2015-05-27',b'1000+',b'financial planner',b'Agriculture',b'sales',b'CA',b'Cardiff-by-the-Sea',b'Company1640677507099160\n'
b'11',b'2017-12-22',b'US',b'Company489626272187',b'20160113',b'Direct Employer',b'42',b'11',b'20171211',b'4895',b'0',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201751',b'2016-01-13',b'250-499',b'security analyst',b'Health Care/Medical',b'techinfo',b'CA',b'Union City',b'Company48962627218711\n'
b'5',b'2017-11-08',b'US',b'Company1529008364567',b'20161130',b'Direct Employer',b'0',b'77',b'20170823',b'206',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201745',b'2016-11-30',b'1-49',b'senior restaurant manager',b'Education',b'food',b'MA',b'North Andover',b'Company15290083645675\n'
b'4',b'2017-08-09',b'US',b'Company678604853315',b'20140616',b'none',b'0',b'30',b'20170710',b'801',b'1',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201732',b'2014-06-16',b'1-49',b'parking enforcement officer',b'Construction/Engineering',b'protective',b'LA',b'Saint Gabriel',b'Company6786048533154\n'
b'557',b'2018-01-17',b'US',b'Company1151051235575',b'20141218',b'Staffing Agency',b'40',b'48',b'20171130',b'248',b'3',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'20183',b'2014-12-18',b'750-999',b'warehouse supervisor',b'Work at Home',b'warehouse',b'CA',b'Irvine',b'Company1151051235575557\n'
b'12',b'2017-12-15',b'US',b'Company240518168748',b'20151109',b'Direct Employer',b'35',b'66',b'20171010',b'917',b'0',b'0',b'0',b'0',b'0',b'0',b'1',b'15',b'201750',b'2015-11-09',b'1-49',b'senior rf engineer',b'Technology/Information',b'engelectric',b'NY',b'Cobleskill',b'Company24051816874812\n'
b'267',b'2018-01-15',b'US',b'Company712964571361',b'20110722',b'Direct Employer',b'0',b'18',b'20171228',b'3045',b'8',b'0',b'0',b'0',b'0',b'0',b'9',b'47',b'20183',b'2011-07-22',b'500-749',b'senior copywriter',b'Legal',b'marketing',b'IA',b'Iowa Falls',b'Company712964571361267\n'
b'31',b'2017-10-11',b'US',b'Company1340029802131',b'20150629',b'none',b'0',b'72',b'20170731',b'111',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201741',b'2015-06-29',b'1-49',b'entry level drafter',b'Agriculture',b'uncategorized',b'MA',b'Buzzards Bay',b'Company134002980213131\n'
b'18',b'2018-01-30',b'US',b'Company730144440541',b'20150421',b'Direct Employer',b'0',b'3',b'20180127',b'1090',b'5',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'20185',b'2015-04-21',b'250-499',b'optician',b'Advertising/Marketing',b'retail',b'PA',b'Shadyside',b'Company73014444054118\n'
b'2',b'2018-01-11',b'US',b'Company283467863180',b'20170602',b'Direct Employer',b'0',b'57',b'20171115',b'476',b'0',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'20182',b'2017-06-02',b'150-249',b'engineering consultant',b'Other',b'management',b'IL',b'Naperville',b'Company2834678631802\n'
b'3',b'2017-08-22',b'US',b'Company1322849932579',b'20170519',b'none',b'0',b'24',b'20170729',b'193',b'0',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201734',b'2017-05-19',b'750-999',b'director of security',b'Media/Newspaper',b'hr',b'CT',b'Clinton',b'Company13228499325793\n'
b'46',b'2017-11-05',b'US',b'Company25769803955',b'20160826',b'Staffing Agency',b'38',b'8',b'20171028',b'1212',b'3',b'0',b'0',b'0',b'0',b'0',b'9',b'47',b'201744',b'2016-08-26',b'1-49',b'product owner',b'Staffing Firm (General)',b'techsoftware',b'NC',b'Charlotte',b'Company2576980395546\n'
b'1837',b'2017-12-04',b'US',b'Company1700807049304',b'20100819',b'Staffing Agency',b'43',b'34',b'20171031',b'2117',b'3',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201749',b'2010-08-19',b'250-499',b'3d modeler',b'Staffing Firm (General)',b'arts',b'VA',b'North Tazewell',b'Company17008070493041837\n'
b'2',b'2017-11-05',b'US',b'Company1486058708151',b'20170717',b'none',b'0',b'1',b'20171104',b'547',b'0',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201744',b'2017-07-17',b'1-49',b'behavioral health manager',b'Beauty/Wellness',b'therapy',b'AZ',b'Phoenix',b'Company14860587081512\n'
b'62',b'2017-12-12',b'US',b'Company1271310319852',b'20150401',b'Direct Employer',b'0',b'14',b'20171128',b'903',b'7',b'0',b'0',b'0',b'0',b'0',b'9',b'47',b'201750',b'2015-04-01',b'150-249',b'hvac mechanic',b'Manufacturing',b'install',b'WA',b'Seattle',b'Company127131031985262\n'
b'520',b'2017-12-12',b'US',b'Company687194767475',b'20150625',b'Direct Employer',b'10',b'5',b'20171207',b'5922',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201750',b'2015-06-25',b'500-749',b'regional director',b'Health Care/Medical',b'management',b'NC',b'Charlotte',b'Company687194767475520\n'
b'1',b'2017-10-04',b'US',b'Company1073741849152',b'20170921',b'none',b'0',b'10',b'20170924',b'273',b'2',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201740',b'2017-09-21',b'1-49',b'senior corporate accountant',b'Real Estate',b'accounting',b'MI',b'Pontiac',b'Company10737418491521\n'
b'3',b'2017-12-07',b'US',b'Company884763282709',b'20160628',b'none',b'0',b'19',b'20171118',b'616',b'0',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'201749',b'2016-06-28',b'1-49',b'school psychologist',b'Beauty/Wellness',b'service',b'MN',b'Rosemount',b'Company8847632827093\n'
b'10',b'2017-09-26',b'US',b'Company1228360646879',b'20170824',b'Staffing Agency',b'37',b'18',b'20170908',b'98',b'6',b'0',b'0',b'0',b'0',b'0',b'9',b'47',b'201739',b'2017-08-24',b'250-499',b'forklift operator',b'Job Board (General)',b'warehouse',b'TX',b'Grand Prairie',b'Company122836064687910\n'
b'14',b'2018-01-19',b'US',b'Company1228360646930',b'20160818',b'Staffing Agency',b'40',b'4',b'20180115',b'473',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'20183',b'2016-08-18',b'750-999',b'booking agent',b'Staffing Firm (General)',b'sales',b'MA',b'Mattapoisett',b'Company122836064693014\n'
b'23',b'2017-10-02',b'US',b'Company850403525181',b'20170221',b'none',b'35',b'55',b'20170808',b'4153',b'7',b'0',b'0',b'0',b'0',b'0',b'8',b'43',b'201740',b'2017-02-21',b'150-249',b'unit assistant',b'Defense/Security',b'medinfo',b'PA',b'Leesport',b'Company85040352518123\n'
b'68',b'2017-12-13',b'US',b'Company1194000914240',b'20170713',b'Direct Employer',b'0',b'29',b'20171114',b'2144',b'1',b'0',b'0',b'0',b'0',b'0',b'4',b'27',b'201750',b'2017-07-13',b'50-149',b'writer/editor',b'Defense/Security',b'media',b'NC',b'Davidson',b'Company119400091424068\n'
b'52',b'2017-11-24',b'US',b'Company283467845468',b'20140711',b'Direct Employer',b'0',b'23',b'20171101',b'2843',b'2',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201747',b'2014-07-11',b'750-999',b'promotional manager',b'Education',b'marketing',b'TN',b'Brentwood',b'Company28346784546852\n'
b'21',b'2017-08-20',b'US',b'Company1108101562872',b'20160715',b'Direct Employer',b'0',b'97',b'20170515',b'1064',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201733',b'2016-07-15',b'1-49',b'apparel associate',b'Advertising/Marketing',b'retail',b'PA',b'Port Vue',b'Company110810156287221\n'
b'13',b'2017-10-08',b'US',b'Company1494648624299',b'20150902',b'Direct Employer',b'0',b'4',b'20171004',b'2091',b'0',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201740',b'2015-09-02',b'1-49',b'laborer/helper',b'Health Care/Medical',b'install',b'IN',b'Nappanee',b'Company149464862429913\n'
b'12',b'2017-08-07',b'US',b'Company1288490191275',b'20160506',b'Direct Employer',b'0',b'20',b'20170718',b'1712',b'1',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201732',b'2016-05-06',b'1-49',b'staff attorney',b'Legal',b'legal',b'TX',b'Houston',b'Company128849019127512\n'
b'5',b'2017-09-07',b'US',b'Company1632087577091',b'20160420',b'Direct Employer',b'0',b'7',b'20170831',b'963',b'4',b'0',b'0',b'0',b'0',b'0',b'6',b'35',b'201736',b'2016-04-20',b'1-49',b'landscape laborer',b'Energy/Utilities',b'install',b'PA',b'Wilkes-Barre Township',b'Company16320875770915\n'
b'11',b'2018-01-24',b'US',b'Company180388626726',b'20171028',b'Staffing Agency',b'0',b'58',b'20171127',b'1846',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'20184',b'2017-10-28',b'150-249',b'vdi engineer',b'Health Care/Medical',b'techsoftware',b'PA',b'Point Marion',b'Company18038862672611\n'
b'1',b'2017-10-11',b'US',b'Company1262720396380',b'20170904',b'none',b'0',b'37',b'20170904',b'909',b'0',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201741',b'2017-09-04',b'1000+',b'installation technician',b'Health Care/Medical',b'install',b'MI',b'Haring',b'Company12627203963801\n'
b'1410',b'2018-01-04',b'US',b'Company1262720385086',b'20161116',b'Direct Employer',b'36',b'2',b'20180102',b'1477',b'0',b'0',b'0',b'0',b'0',b'0',b'8',b'43',b'20181',b'2016-11-16',b'1000+',b'air defense battle management system operator',b'Health Care/Medical',b'military',b'TN',b'Nashville',b'Company12627203850861410\n'
b'537',b'2017-08-03',b'US',b'Company171798691908',b'20150730',b'Direct Employer',b'0',b'1',b'20170802',b'2126',b'2',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201731',b'2015-07-30',b'1000+',b'manager in training',b'Automotive',b'management',b'GA',b'Stillmore',b'Company171798691908537\n'
b'5',b'2017-11-14',b'US',b'Company386547077777',b'20171019',b'none',b'0',b'22',b'20171023',b'433',b'2',b'0',b'0',b'0',b'0',b'0',b'5',b'31',b'201746',b'2017-10-19',b'1-49',b'packaging technician',b'Media/Newspaper',b'manufacturing',b'HI',b'Wailea',b'Company3865470777775\n'
b'5974',b'2017-08-17',b'US',b'Company1151051235334',b'20130123',b'Direct Employer',b'37',b'10',b'20170807',b'1149',b'6',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201733',b'2013-01-23',b'50-149',b'financial planner',b'Food/Beverage Services',b'sales',b'NY',b'Chestertown',b'Company11510512353345974\n'
b'5',b'2017-08-12',b'US',b'Company51539615623',b'20160921',b'Direct Employer',b'0',b'16',b'20170727',b'856',b'0',b'0',b'0',b'0',b'0',b'0',b'1',b'15',b'201732',b'2016-09-21',b'1-49',b'packer',b'Education',b'warehouse',b'NY',b'New York',b'Company515396156235\n'
b'20',b'2017-08-14',b'US',b'Company1279900255651',b'20160830',b'Direct Employer',b'0',b'24',b'20170721',b'2039',b'4',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201733',b'2016-08-30',b'1-49',b'parts advisor',b'Health Care/Medical',b'customer',b'CA',b'California Valley',b'Company127990025565120\n'
b'182',b'2017-12-10',b'US',b'Company1254130450647',b'20150310',b'Direct Employer',b'0',b'12',b'20171128',b'729',b'7',b'0',b'0',b'0',b'0',b'0',b'9',b'47',b'201749',b'2015-03-10',b'50-149',b'florist',b'Technology/Information',b'retail',b'MO',b'St. Louis',b'Company1254130450647182\n'
b'1',b'2018-01-14',b'US',b'Company1657857395048',b'20171219',b'none',b'0',b'26',b'20171219',b'446',b'1',b'0',b'0',b'0',b'0',b'0',b'2',b'19',b'20182',b'2017-12-19',b'50-149',b'facility supervisor',b'Food/Beverage Services',b'install',b'MO',b'Affton',b'Company16578573950481\n'
b'2',b'2017-10-22',b'US',b'Company936302870557',b'20170208',b'none',b'36',b'13',b'20171009',b'1124',b'5',b'0',b'0',b'0',b'0',b'0',b'8',b'43',b'201742',b'2017-02-08',b'50-149',b'automotive service manager',b'Financial Services/Banking',b'install',b'WA',b'Kent',b'Company9363028705572\n'
b'2',b'2017-07-22',b'US',b'Company1382979470128',b'20151104',b'none',b'0',b'80',b'20170503',b'482',b'4',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201729',b'2015-11-04',b'1-49',b'maintenance technician',b'Transportation/Logistics',b'install',b'OH',b'Columbus',b'Company13829794701282\n'
b'246',b'2017-11-04',b'US',b'Company1039382085795',b'20161207',b'Direct Employer',b'30',b'2',b'20171102',b'2688',b'3',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'201744',b'2016-12-07',b'250-499',b'rehabilitation aide',b'Arts/Entertainment/Recreation',b'therapy',b'ME',b'Falmouth',b'Company1039382085795246\n'
b'2',b'2018-01-12',b'US',b'Company25769806298',b'20180111',b'none',b'38',b'1',b'20180111',b'2284',b'8',b'0',b'0',b'0',b'0',b'0',b'9',b'47',b'20182',b'2018-01-11',b'1000+',b'library manager',b'Other',b'management',b'IL',b'Swansea',b'Company257698062982\n'
b'36',b'2018-01-21',b'US',b'Company1468878820116',b'20141201',b'none',b'0',b'1',b'20180120',b'795',b'17',b'0',b'1',b'1',b'0',b'0',b'38',b'163',b'20183',b'2014-12-01',b'1-49',b'staff scientist',b'Telecom',b'science',b'IA',b'Jewell',b'Company146887882011636\n'
b'7',b'2018-01-07',b'US',b'Company1116691508288',b'20150511',b'Direct Employer',b'0',b'52',b'20171116',b'2157',b'5',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'20181',b'2015-05-11',b'50-149',b'senior sales executive',b'Food/Beverage Services',b'sales',b'CA',b'Thousand Oaks',b'Company11166915082887\n'
b'10',b'2018-01-28',b'US',b'Company1082331762704',b'20170120',b'none',b'0',b'24',b'20180104',b'3362',b'2',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'20184',b'2017-01-20',b'50-149',b'chief of police',b'Beauty/Wellness',b'protective',b'TN',b'Nashville',b'Company108233176270410\n'
b'21',b'2018-01-15',b'US',b'Company154618828102',b'20150209',b'none',b'0',b'47',b'20171129',b'864',b'0',b'0',b'0',b'0',b'0',b'0',b'1',b'15',b'20183',b'2015-02-09',b'150-249',b'supervisor',b'Legal',b'management',b'PA',b'Trumbauersville',b'Company15461882810221\n'
b'391',b'2017-12-12',b'US',b'Company1022202217468',b'20121002',b'Direct Employer',b'36',b'15',b'20171127',b'1013',b'0',b'0',b'0',b'0',b'0',b'0',b'3',b'23',b'201750',b'2012-10-02',b'250-499',b'recovery agent',b'Transportation/Logistics',b'protective',b'TN',b'Spencer',b'Company1022202217468391\n'
b'1',b'2018-01-04',b'US',b'Company1322849944352',b'20171102',b'none',b'0',b'63',b'20171102',b'2702',b'1',b'0',b'0',b'0',b'0',b'0',b'7',b'39',b'20181',b'2017-11-02',b'1-49',b'producer',b'Other',b'arts',b'KS',b'Kingman',b'Company13228499443521\n'
b'30',b'2017-10-27',b'US',b'Company77309413361',b'20151109',b'Direct Employer',b'0',b'49',b'20170908',b'968',b'1',b'0',b'0',b'0',b'1',b'0',b'3',b'23',b'201743',b'2015-11-09',b'1000+',b'assistant',b'Health Care/Medical',b'uncategorized',b'MI',b'Marquette',b'Company7730941336130\n'
